Time (ms),Notes,Category,Operation,Window,Source,"[X client socket 16315 ← server socket 23237]
← Event/Reply from X server
→ Request to X server","[X client socket 17359 ← server socket 23242]
← Event/Reply from X server
→ Request to X server","[X client socket 24884 ← server socket 23244]
← Event/Reply from X server
→ Request to X server","[X client socket 25851 ← server socket 23222]
← Event/Reply from X server
→ Request to X server","[X client socket 25852 ← server socket 23224]
← Event/Reply from X server
→ Request to X server","[X client socket 25853 ← server socket 23227]
← Event/Reply from X server
→ Request to X server","[X client socket 25873 ← server socket 23280]
← Event/Reply from X server
→ Request to X server","[X client socket 25874 ← server socket 23282]
← Event/Reply from X server
→ Request to X server","[X client socket 25876 ← server socket 23283]
← Event/Reply from X server
→ Request to X server","[X client socket 25885 ← server socket 29770]
← Event/Reply from X server
→ Request to X server","[X client socket 29461 ← server socket 23225]
← Event/Reply from X server
→ Request to X server","[X client socket 29463 ← server socket 23226]
← Event/Reply from X server
→ Request to X server","[X client socket 29466 ← server socket 23240]
← Event/Reply from X server
→ Request to X server","[X client socket 29473 ← server socket 23273]
← Event/Reply from X server
→ Request to X server","[steam | PID 679]
← Event/Reply from X server
→ Request to X server","[steam.exe | PID 1439,
 wineserver | PID 1441]
← Event/Reply from X server
→ Request to X server","[steamwebhelper | PID 693]
← Event/Reply from X server
→ Request to X server","[steamwebhelper | PID 693]
← Event/Reply from X server
→ Request to X server","[steamwebhelper | PID 693]
← Event/Reply from X server
→ Request to X server","[steamwebhelper | PID 737]
← Event/Reply from X server
→ Request to X server","[RDR2.exe | PID 1802]
← Event/Reply from X server
→ Request to X server","[explorer.exe | PID 1483]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 Launcher.exe | PID 1519]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 RDR2.exe | PID 1802]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 RDR2.exe | PID 1802]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 RockstarErrorHa | PID 1521]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 crashpad_handle | PID 1821]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 explorer.exe | PID 1483]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 tabtip.exe | PID 1500]
← Event/Reply from X server
→ Request to X server","[sommelier | PID 388]
← Event/Reply from X server
→ Request to X server","[sommelier | PID 388]
← Event/Reply from X server
→ Request to X server","[Xwayland]
→ Sommelier","[sommelier]
→ XWayland","[sommelier]
→ Exo"
8869.335999999981,,Presentation,wl_surface.damage_buffer,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wl_surface@52.damage_buffer(0, 0, 1024, 768)"
8869.345000000001,,Presentation,wl_surface.damage,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@94.damage(0, 0, 819, 614)"
8869.349999999977,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_surface@52.frame(new id wl_callback@57)
8869.357999999978,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@94.frame(new id wl_callback@98)
8869.361999999994,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_surface@52.commit()
8869.36499999999,,Window position/size,wp_viewport.set_destination,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wp_viewport@92.set_destination(1536, 864)"
8869.368999999977,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@94.commit()
8870.736999999994,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_callback@98.done(253141873)
8870.75099999999,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_callback@57.done(253141873)
8870.758999999991,,Presentation,wl_display.delete_id,,sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_display@1.delete_id(57)
8871.693,,Presentation,wl_display.delete_id,,Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_display@1.delete_id(57)
8871.704999999987,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_callback@57.done(253141873)
8871.84599999999,,Presentation,GenericEvent Present,,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,← 35 (GenericEvent) { extension: 146 (Present); event-sequencenumber: 1167; eventlength: 2; minor-opcode: 166; undecoded } 
8876.699999999983,,Presentation,wl_display.delete_id,,sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_display@1.delete_id(98)
8876.706999999995,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_buffer@95.release()
8876.712,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_buffer@53.release()
8877.171999999991,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_buffer@53.release()
8883.091999999975,,Presentation,Present Pixmap,0x04a000a4,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,→ 146 (Present) { extension-minor: 1 (Pixmap); window: 0x04a000a4; pixmap: 0x04a000b2; serial: 0x000000d0 (208); valid: 0x00000000; update: 0x00000000; x_off: 0; y_off: 0; target_crtc: 0x00000000; wait_fence: 0x00000000; idle_fence: 0x04a000b3; options: 0x00000008 (8); target_msc: 0x00000000000000d1 (209); divisor: 0x0000000000000000 (0); remainder: 0x0000000000000000 (0) } 
8883.656999999977,,Presentation,GenericEvent Present,,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,← 35 (GenericEvent) { extension: 146 (Present); event-sequencenumber: 1168; eventlength: 0; minor-opcode: 166; undecoded } 
8884.055999999982,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@52.attach(wl_buffer@53, 0, 0)"
8884.070999999996,,Presentation,wl_surface.damage_buffer,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@52.damage_buffer(0, 0, 1024, 768)"
8884.082999999984,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@52.frame(new id wl_callback@57)
8884.22099999999,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@52.commit()
8884.347999999998,,Unknown,<Unknown eventcode 57>,,sommelier | PID 388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,← 57 (<Unknown eventcode 57>) { undecoded } 
8884.347999999998,,Unknown,<Unknown eventcode 52>,,sommelier | PID 388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,← 52 (<Unknown eventcode 52>) { undecoded } 
8884.584999999992,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wl_surface@52.attach(wl_buffer@53, 0, 0)"
8884.864000000001,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@94.attach(wl_buffer@95, 0, 0)"
8884.877999999997,,Presentation,wl_surface.damage_buffer,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wl_surface@52.damage_buffer(0, 0, 1024, 768)"
8884.887999999977,,Presentation,wl_surface.damage,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@94.damage(0, 0, 819, 614)"
8884.89499999999,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_surface@52.frame(new id wl_callback@57)
8884.902999999991,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@94.frame(new id wl_callback@98)
8884.907999999996,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_surface@52.commit()
8884.913,,Window position/size,wp_viewport.set_destination,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wp_viewport@92.set_destination(1536, 864)"
8884.917999999976,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@94.commit()
8886.587999999989,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_callback@98.done(253141889)
8886.604999999981,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_callback@57.done(253141889)
8886.614000000001,,Presentation,wl_display.delete_id,,sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_display@1.delete_id(57)
8887.147999999986,,Presentation,wl_display.delete_id,,Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_display@1.delete_id(57)
8887.160000000003,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_callback@57.done(253141889)
8887.204999999987,,Presentation,GenericEvent Present,,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,← 35 (GenericEvent) { extension: 146 (Present); event-sequencenumber: 1168; eventlength: 2; minor-opcode: 166; undecoded } 
8893.561999999976,,Presentation,wl_display.delete_id,,sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_display@1.delete_id(98)
8893.57799999998,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_buffer@99.release()
8893.587999999989,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_buffer@42.release()
8894.130999999994,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_buffer@42.release()
8899.127999999997,,Presentation,Present Pixmap,0x04a000a4,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,→ 146 (Present) { extension-minor: 1 (Pixmap); window: 0x04a000a4; pixmap: 0x04a000a9; serial: 0x000000d1 (209); valid: 0x00000000; update: 0x00000000; x_off: 0; y_off: 0; target_crtc: 0x00000000; wait_fence: 0x00000000; idle_fence: 0x04a000aa; options: 0x00000008 (8); target_msc: 0x00000000000000d2 (210); divisor: 0x0000000000000000 (0); remainder: 0x0000000000000000 (0) } 
8899.856999999989,,Presentation,GenericEvent Present,,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,← 35 (GenericEvent) { extension: 146 (Present); event-sequencenumber: 1169; eventlength: 0; minor-opcode: 166; undecoded } 
8900.319999999978,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@52.attach(wl_buffer@42, 0, 0)"
8900.338999999978,,Presentation,wl_surface.damage_buffer,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@52.damage_buffer(0, 0, 1024, 768)"
8900.349999999977,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@52.frame(new id wl_callback@57)
8900.521999999997,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@52.commit()
8900.625,,Unknown,<Unknown eventcode 57>,,sommelier | PID 388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,← 57 (<Unknown eventcode 57>) { undecoded } 
8900.625,,Unknown,<Unknown eventcode 52>,,sommelier | PID 388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,← 52 (<Unknown eventcode 52>) { undecoded } 
8900.834000000003,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wl_surface@52.attach(wl_buffer@42, 0, 0)"
8903.430999999982,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@94.attach(wl_buffer@99, 0, 0)"
8903.443,,Presentation,wl_surface.damage_buffer,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wl_surface@52.damage_buffer(0, 0, 1024, 768)"
8903.449999999983,,Presentation,wl_surface.damage,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@94.damage(0, 0, 819, 614)"
8903.453999999998,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_surface@52.frame(new id wl_callback@57)
8903.459999999992,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@94.frame(new id wl_callback@98)
8903.462999999989,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_surface@52.commit()
8903.465999999986,,Window position/size,wp_viewport.set_destination,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wp_viewport@92.set_destination(1536, 864)"
8903.467999999993,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@94.commit()
8904.601999999984,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_callback@98.done(253141907)
8904.611999999994,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_callback@57.done(253141907)
8904.617999999988,,Presentation,wl_display.delete_id,,sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_display@1.delete_id(57)
8905.141999999993,,Presentation,wl_display.delete_id,,Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_display@1.delete_id(57)
8905.148999999976,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_callback@57.done(253141907)
8905.234999999986,,Presentation,GenericEvent Present,,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,← 35 (GenericEvent) { extension: 146 (Present); event-sequencenumber: 1169; eventlength: 2; minor-opcode: 166; undecoded } 
8910.073000000004,,Presentation,wl_display.delete_id,,sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_display@1.delete_id(98)
8910.084999999992,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_buffer@95.release()
8910.091999999975,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_buffer@53.release()
8910.56699999998,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_buffer@53.release()
8916.120999999985,,Presentation,Present Pixmap,0x04a000a4,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,→ 146 (Present) { extension-minor: 1 (Pixmap); window: 0x04a000a4; pixmap: 0x04a000ac; serial: 0x000000d2 (210); valid: 0x00000000; update: 0x00000000; x_off: 0; y_off: 0; target_crtc: 0x00000000; wait_fence: 0x00000000; idle_fence: 0x04a000ad; options: 0x00000008 (8); target_msc: 0x00000000000000d3 (211); divisor: 0x0000000000000000 (0); remainder: 0x0000000000000000 (0) } 
8916.722999999998,,Presentation,GenericEvent Present,,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,← 35 (GenericEvent) { extension: 146 (Present); event-sequencenumber: 1170; eventlength: 0; minor-opcode: 166; undecoded } 
8917.125,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@52.attach(wl_buffer@53, 0, 0)"
8917.136999999988,,Presentation,wl_surface.damage_buffer,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@52.damage_buffer(0, 0, 1024, 768)"
8917.141999999993,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@52.frame(new id wl_callback@57)
8917.217999999993,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@52.commit()
8917.293999999994,,Unknown,<Unknown eventcode 57>,,sommelier | PID 388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,← 57 (<Unknown eventcode 57>) { undecoded } 
